PRISM Time Series Data,,,
Location:  Lat: 44.4633   Lon: -83.7214   Elev: 804ft,,,
"Climate variables: tmin,tmean,tmax",,,
2/7/2019,19.7,24.3,28.9
2/8/2019,15.6,24.8,34.1
2/9/2019,6.9,13.3,19.6
2/10/2019,1.8,10.7,19.6
2/11/2019,8.9,15.8,22.7
2/12/2019,14.1,19.7,25.3
2/13/2019,16,20.6,25.2
2/14/2019,7,14.8,22.7
2/15/2019,16.7,25.5,34.2
2/16/2019,17.7,22.4,27.1
2/17/2019,3.1,14.8,26.5
2/18/2019,7.2,15.6,23.9
2/19/2019,-14.8,4.4,23.6
2/20/2019,-10.9,7.9,26.7
2/21/2019,16.1,24.9,33.7
2/22/2019,20.1,26.8,33.6
2/23/2019,14.8,25.4,35.9
2/24/2019,24.9,31.8,38.6
2/25/2019,12.5,26.7,40.8
2/26/2019,1.5,9.9,18.2
2/27/2019,6.4,12.2,18
2/28/2019,-13.3,3.7,20.7
3/1/2019,-7.1,12.7,32.4
3/2/2019,4,18.9,33.8
3/3/2019,5.6,18.1,30.7
3/4/2019,-12.7,4.4,21.5
3/5/2019,-6.9,3.1,13.1
3/6/2019,-12.1,2,16
3/7/2019,-10.4,3.6,17.5
3/8/2019,-10.8,7,24.7
3/9/2019,-7,13.9,34.7
3/10/2019,4.2,20,35.8
3/11/2019,26.4,30.6,34.8
3/12/2019,5.9,18.6,31.3
3/13/2019,5.5,23.7,41.9
3/14/2019,32,36.5,41.1
3/15/2019,33.7,40.4,47.1
3/16/2019,24.1,31.5,39
3/17/2019,11.4,23.3,35.2
3/18/2019,12.9,24.9,37
3/19/2019,16.2,28.1,40
3/20/2019,18.7,31.8,44.9
3/21/2019,29.6,38.1,46.5
3/22/2019,30.5,36.6,42.7
3/23/2019,16.6,27.1,37.6
3/24/2019,19.1,32.6,46.2
3/25/2019,19.5,36.2,53
3/26/2019,16.5,28.1,39.6
3/27/2019,17.4,30.7,44
3/28/2019,26.9,38.9,50.9
3/29/2019,23.3,39.2,55.1
3/30/2019,25.3,37.2,49
3/31/2019,19,27,35
4/1/2019,12.7,22.8,32.9
4/2/2019,15.4,29.6,43.8
4/3/2019,30.2,39.3,48.4
4/4/2019,18.5,30.5,42.4
4/5/2019,19.9,31,42.1
4/6/2019,30.3,35.9,41.5
4/7/2019,32.7,44.4,56.1
4/8/2019,37.7,51.9,66
4/9/2019,36.3,49.7,63.2
4/10/2019,31,40.1,49.3
4/11/2019,28.6,36.6,44.5
4/12/2019,28.4,31.6,34.7
4/13/2019,31,43.3,55.6
4/14/2019,29,38,46.9
4/15/2019,29.5,32.1,34.8
4/16/2019,30.2,40.6,50.9
4/17/2019,31.9,36.7,41.5
4/18/2019,34.3,44.1,53.8
4/19/2019,36.6,46.8,57
4/20/2019,32.8,39.5,46.1
4/21/2019,30.3,44,57.8
4/22/2019,39.4,52.9,66.3
4/23/2019,47.4,61.3,75.3
4/24/2019,28.5,42.9,57.3
4/25/2019,29.7,45.5,61.2
4/26/2019,41.5,55.2,68.9
4/27/2019,31.2,45,58.7
4/28/2019,29.2,39.1,49
4/29/2019,26.6,39.7,52.7
4/30/2019,33.8,37.8,41.7
5/1/2019,35.7,40,44.4
5/2/2019,34.3,38.4,42.6
5/3/2019,34.3,39.9,45.4
5/4/2019,34,41.6,49.2
5/5/2019,30.4,44.2,57.9
5/6/2019,37.9,54.7,71.5
5/7/2019,36.4,45.2,54
5/8/2019,25.8,41.6,57.3
5/9/2019,38.1,47,55.9
5/10/2019,39.3,54,68.7
5/11/2019,29,41.1,53.2
5/12/2019,38.3,45.2,52
5/13/2019,41.8,46.6,51.5
5/14/2019,33,43.9,54.7
5/15/2019,36.3,52.6,69
5/16/2019,35.4,53,70.6
5/17/2019,43.1,58.7,74.4
5/18/2019,35.4,50.6,65.8
5/19/2019,42.1,47.1,52.2
5/20/2019,45,51.1,57.2
5/21/2019,34,46.2,58.4
5/22/2019,40,52.6,65.3
5/23/2019,47.3,54.6,61.9
5/24/2019,48.1,58.5,68.8
5/25/2019,48.9,58.7,68.4
5/26/2019,47.2,63.7,80.1
5/27/2019,43.7,58.4,73.2
5/28/2019,44,52.8,61.6
5/29/2019,47.6,51.3,54.9
5/30/2019,47.1,60.5,73.9
5/31/2019,40.7,58.7,76.6
6/1/2019,44.3,59.2,74.1
6/2/2019,43.9,54.8,65.7
6/3/2019,37.7,51.1,64.5
6/4/2019,42.2,53.4,64.6
6/5/2019,49.6,64,78.4
6/6/2019,45.4,55.9,66.4
6/7/2019,45.8,61.9,78
6/8/2019,42.9,61.3,79.6
6/9/2019,46.1,63.1,80
6/10/2019,49.6,62,74.4
6/11/2019,41.8,55.6,69.4
6/12/2019,51,62,73.1
6/13/2019,52.8,61.6,70.4
6/14/2019,41.7,49.3,57
6/15/2019,53.2,61.6,70
6/16/2019,40.8,52.4,64
6/17/2019,46.4,55.1,63.7
6/18/2019,45.5,59.3,73.1
6/19/2019,54.4,65.5,76.5
6/20/2019,54.5,62.2,69.8
6/21/2019,47.8,58.6,69.4
6/22/2019,45.4,59.5,73.7
6/23/2019,43,58.6,74.2
6/24/2019,57,66.9,76.9
6/25/2019,57.4,64.4,71.4
6/26/2019,59.9,70.3,80.7
6/27/2019,54,69.9,85.7
6/28/2019,64.9,75.7,86.5
6/29/2019,64.3,72.3,80.4
6/30/2019,54.9,70,85.2
7/1/2019,51.7,65.2,78.7
7/2/2019,66.3,75.7,85
7/3/2019,60.7,71.4,82.1
7/4/2019,53.2,68.6,84.1
7/5/2019,63.8,75.1,86.3
7/6/2019,63.4,75.2,87.1
7/7/2019,53.4,64.5,75.6
7/8/2019,47.7,60.8,73.8
7/9/2019,47.9,62.4,77
7/10/2019,49.9,64.6,79.2
7/11/2019,63.3,75.7,88.2
7/12/2019,56.6,63.7,70.8
7/13/2019,60.4,70.2,80.1
7/14/2019,53.5,70,86.4
7/15/2019,52.7,67.9,83
7/16/2019,63.5,70.9,78.2
7/17/2019,64.3,75.6,87
7/18/2019,57.9,69.5,81.1
7/19/2019,70.6,78.1,85.6
7/20/2019,64.2,77.9,91.7
7/21/2019,61.1,70,78.9
7/22/2019,56.5,69.2,81.9
7/23/2019,51.5,63.8,76.1
7/24/2019,50.7,61.8,72.9
7/25/2019,54.2,66.9,79.6
7/26/2019,56.9,70.8,84.6
7/27/2019,63.7,73.7,83.7
7/28/2019,64.5,74.4,84.3
7/29/2019,65.4,76,86.6
7/30/2019,59.8,70.3,80.9
7/31/2019,47.4,61.7,76
8/1/2019,48.7,62.8,76.9
8/2/2019,50.8,64.9,79.1
8/3/2019,55.9,69.3,82.8
8/4/2019,59.4,71.7,84.1
8/5/2019,54.1,67.2,80.3
8/6/2019,61.4,73.6,85.8
8/7/2019,55.7,68.8,81.9
8/8/2019,62.5,73,83.5
8/9/2019,51.3,64.8,78.4
8/10/2019,48.5,62.9,77.2
8/11/2019,50.5,64.6,78.7
8/12/2019,60.7,71.3,81.9
8/13/2019,54.7,68.3,81.9
8/14/2019,53.3,64.7,76
8/15/2019,51.8,62.3,72.8
8/16/2019,46.9,58.8,70.6
8/17/2019,55.3,65.8,76.4
8/18/2019,56.9,68.5,80.1
8/19/2019,56.7,68.7,80.7
8/20/2019,51.4,65.7,80
8/21/2019,57,69.6,82.1
8/22/2019,47.7,64.7,81.7
8/23/2019,48,59.6,71.1
8/24/2019,45.3,56.9,68.4
8/25/2019,45,58.6,72.2
8/26/2019,51.6,62.5,73.5
8/27/2019,60.1,68,75.8
8/28/2019,52.6,66.5,80.3
8/29/2019,50.1,60.5,70.9
8/30/2019,46,60.6,75.3
8/31/2019,42.9,58.2,73.4
9/1/2019,44.9,58.2,71.4
9/2/2019,51.8,62.1,72.5
9/3/2019,48.3,60.3,72.4
9/4/2019,56.1,66.7,77.3
9/5/2019,41.8,56,70.1
9/6/2019,48.3,59.8,71.3
9/7/2019,53.7,60.2,66.7
9/8/2019,47.2,60,72.9
9/9/2019,39,50.2,61.4
9/10/2019,41.5,54.9,68.2
9/11/2019,59.9,68,76.2
9/12/2019,54.4,64.1,73.9
9/13/2019,55.1,57.8,60.5
9/14/2019,56,66.2,76.3
9/15/2019,48.2,60.1,72
9/16/2019,55.1,59.2,63.3
9/17/2019,50.1,59.4,68.8
9/18/2019,51.4,62.4,73.3
9/19/2019,53.7,65.3,76.9
9/20/2019,54.4,66.9,79.4
9/21/2019,55.7,67.9,80.1
9/22/2019,61.1,72.9,84.6
9/23/2019,59.4,66.9,74.3
9/24/2019,49,58,67.1
9/25/2019,50.8,62.5,74.2
9/26/2019,47.9,61.1,74.2
9/27/2019,42.7,53.7,64.7
9/28/2019,44.2,55.3,66.3
9/29/2019,42.1,53.5,65
9/30/2019,44.1,50.6,57.1
10/1/2019,56.6,62.4,68.3
10/2/2019,51.6,63,74.3
10/3/2019,47.7,50.6,53.5
10/4/2019,43.6,51.1,58.6
10/5/2019,33,42,50.9
10/6/2019,40.9,49.2,57.4
10/7/2019,45.8,55.1,64.5
10/8/2019,33,48.8,64.7
10/9/2019,38,49.8,61.7
10/10/2019,36.3,50.7,65.1
10/11/2019,42.6,54.5,66.3
10/12/2019,37.7,51.3,64.9
10/13/2019,37.9,42.8,47.6
10/14/2019,30.5,38.6,46.7
10/15/2019,28,39.2,50.4
10/16/2019,30.6,40.6,50.5
10/17/2019,38.2,42.7,47.3
10/18/2019,29.4,40.1,50.8
10/19/2019,28.8,40.8,52.7
10/20/2019,31.1,44.6,58
10/21/2019,42.8,54.1,65.4
10/22/2019,41.8,48.9,55.9
10/23/2019,41.1,47.3,53.4
10/24/2019,33.9,43.5,53
10/25/2019,32.9,42.3,51.6
10/26/2019,23.8,37,50.2
10/27/2019,23.9,37.4,51
10/28/2019,33.3,42.9,52.6
10/29/2019,30.8,42.3,53.8
10/30/2019,32.7,38.6,44.5
10/31/2019,37.5,41.1,44.7
11/1/2019,32.7,35.1,37.6
11/2/2019,30.6,33.7,36.7
11/3/2019,31.7,35.5,39.2
11/4/2019,32.3,35.9,39.5
11/5/2019,33,39.2,45.5
11/6/2019,27.2,34.2,41.1
11/7/2019,21.4,27,32.6
11/8/2019,16.5,23.3,30.1
11/9/2019,18.7,25.5,32.3
11/10/2019,25.8,31.5,37.3
11/11/2019,21.9,29.1,36.3
11/12/2019,1.1,12.2,23.4
11/13/2019,3,13.7,24.5
11/14/2019,12.1,17.4,22.6
11/15/2019,21.8,27.8,33.8
11/16/2019,9.1,23.9,38.8
11/17/2019,9.8,21.9,33.9
11/18/2019,19.2,28.4,37.7
11/19/2019,30.1,34.8,39.5
11/20/2019,30.4,36.5,42.5
11/21/2019,29.4,36.8,44.1
11/22/2019,29.3,37,44.6
11/23/2019,20.8,28.4,36
11/24/2019,20.8,31.3,41.9
11/25/2019,23.2,35.8,48.3
11/26/2019,29.3,38,46.6
11/27/2019,28.6,37.9,47.2
11/28/2019,28.1,39,49.9
11/29/2019,27.5,29.7,32
11/30/2019,27.8,30.6,33.4
12/1/2019,27.6,30.2,32.7
12/2/2019,24.5,27.6,30.6
12/3/2019,10.6,20.7,30.7
12/4/2019,24.2,28.1,32.1
12/5/2019,26.4,29.9,33.3
12/6/2019,26.9,29.1,31.2
12/7/2019,18.3,24.5,30.8
12/8/2019,22.7,28.1,33.4
12/9/2019,32.1,35,37.9
12/10/2019,20,31.3,42.5
12/11/2019,13.5,18.6,23.6
12/12/2019,5.4,10.6,15.7
12/13/2019,13.5,23.9,34.2
12/14/2019,23.1,30.5,37.9
12/15/2019,19.9,27.4,35
12/16/2019,18.2,22.7,27.1
12/17/2019,12.6,21.3,29.9
12/18/2019,11.3,19.7,28.1
12/19/2019,7.3,11.7,16.1
12/20/2019,11.9,19.4,26.9
12/21/2019,14.5,23.3,32.1
12/22/2019,23.5,32.7,41.8
12/23/2019,29.1,39.2,49.4
12/24/2019,24.1,35.2,46.4
12/25/2019,30.6,33.8,36.9
12/26/2019,32.2,34.5,36.8
12/27/2019,32.8,40.6,48.4
12/28/2019,29.7,32.5,35.3
12/29/2019,24.8,30.9,37
12/30/2019,33.1,35.3,37.6
12/31/2019,27.5,31.7,35.9
1/1/2020,22.9,28.8,34.8
1/2/2020,22.9,28.8,34.8
1/3/2020,32.5,38.2,44
1/4/2020,31.5,34.5,37.4
1/5/2020,25.1,29.8,34.5
1/6/2020,26.7,29.3,31.9
1/7/2020,17.2,25.4,33.6
1/8/2020,16.7,26.7,36.8
1/9/2020,6.6,14.9,23.2
1/10/2020,22.6,33.2,43.9
1/11/2020,27,35.5,44
1/12/2020,13.8,21.4,29.1
1/13/2020,13.7,18.4,23
1/14/2020,22.5,26.8,31.1
1/15/2020,29.2,31.5,33.8
1/16/2020,26.7,30.5,34.3
1/17/2020,13.6,20.8,27.9
1/18/2020,17.1,21.3,25.5
1/19/2020,16.6,24.2,31.7
1/20/2020,-5.8,7.7,21.1
1/21/2020,-2.9,10.7,24.3
1/22/2020,16.1,23.1,30.2
1/23/2020,22.6,27.8,33
1/24/2020,27.7,31,34.2
1/25/2020,30.6,33.8,36.9
1/26/2020,31.3,33.5,35.8
1/27/2020,29.9,32,34.2
1/28/2020,24.9,29.5,34.1
1/29/2020,23.9,26.5,29.2
1/30/2020,23.8,26,28.1
1/31/2020,24.8,27.5,30.2
2/1/2020,25.3,28.7,32
2/2/2020,26.3,29.5,32.7
2/3/2020,24.7,30.6,36.5
2/4/2020,24.5,32,39.5
2/5/2020,4.6,18.7,32.9
2/6/2020,4.6,15.3,26
2/7/2020,15.2,21.1,27
2/8/2020,1.5,13.9,26.3
2/9/2020,7.8,15.8,23.9
2/10/2020,19.9,24.9,29.9
2/11/2020,6.3,18.9,31.5
2/12/2020,8.7,18.2,27.7
2/13/2020,8.6,21.6,34.6
2/14/2020,-12.1,0.6,13.2
2/15/2020,-0.4,9.2,18.9
2/16/2020,4.5,17.3,30.2
2/17/2020,-3,15.2,33.3
2/18/2020,-2.1,15.3,32.7
2/19/2020,17.1,26.6,36
2/20/2020,-1.4,11.3,24
2/21/2020,2.5,12.6,22.6
2/22/2020,9.9,22.9,35.9
2/23/2020,22.1,33.6,45.1
2/24/2020,21,33.9,46.8
2/25/2020,23.8,33.9,44
2/26/2020,22.7,29.1,35.4
2/27/2020,16.6,21.8,27
2/28/2020,15.4,20.1,24.8
2/29/2020,9.3,16.8,24.3
3/1/2020,10.9,22.1,33.3
3/2/2020,23.4,34.1,44.9
3/3/2020,16.9,32,47.2
3/4/2020,24.3,33.4,42.6
3/5/2020,13.7,24.3,35
3/6/2020,23.9,31.7,39.6
3/7/2020,8.3,19.7,31
3/8/2020,15.2,29.6,43.9
3/9/2020,32.7,44.5,56.2
3/10/2020,30.7,42.7,54.7
3/11/2020,25.6,35.1,44.5
3/12/2020,29.4,33.7,38.1
3/13/2020,31.2,38.7,46.2
3/14/2020,26.8,33.5,40.3
3/15/2020,19.8,26.9,34.1
3/16/2020,14.2,23.8,33.5
3/17/2020,16.1,29,41.9
3/18/2020,19.9,32.3,44.7
3/19/2020,22.8,30.6,38.4
3/20/2020,23.6,35.1,46.6
3/21/2020,15.1,26.9,38.7
3/22/2020,9.9,20.9,31.8
3/23/2020,18.4,28.2,37.9
3/24/2020,32,40,47.9
3/25/2020,29,37.1,45.2
3/26/2020,35.8,45.2,54.6
3/27/2020,29.2,36.6,44.1
3/28/2020,30.5,40.1,49.7
3/29/2020,35.2,39.6,43.9
3/30/2020,37.6,46.9,56.2
3/31/2020,32.9,37.5,42.2
4/1/2020,33.5,36.6,39.7
4/2/2020,28.7,40.7,52.7
4/3/2020,24.1,42.5,60.8
4/4/2020,25.3,41.7,58.1
4/5/2020,24.2,35.8,47.4
4/6/2020,22.4,37.9,53.4
4/7/2020,30.8,45.5,60.1
4/8/2020,34.8,43.1,51.5
4/9/2020,33,48,63
4/10/2020,32.2,41.5,50.7
4/11/2020,24.6,34.8,44.9
4/12/2020,32,44,55.9
4/13/2020,39.1,47.6,56.1
4/14/2020,23,34.1,45.2
4/15/2020,22.4,30.2,38
4/16/2020,18.3,28,37.6
4/17/2020,21.4,30.5,39.6
4/18/2020,19.1,33,46.9
4/19/2020,28.2,42.2,56.1
4/20/2020,21.6,38.6,55.7
4/21/2020,22.9,40.1,57.2
4/22/2020,17.9,27.6,37.3
4/23/2020,27,34.5,42
4/24/2020,31.5,35.5,39.4
4/25/2020,27.6,41,54.3
4/26/2020,26.7,41.1,55.4
4/27/2020,25.4,42.1,58.7
4/28/2020,40.7,50.8,60.9
4/29/2020,44.2,53.9,63.7
4/30/2020,42.3,47.4,52.6
5/1/2020,34.6,41.2,47.8
5/2/2020,41.4,53.5,65.6
5/3/2020,39.9,57.4,75
5/4/2020,35.7,52.1,68.5
5/5/2020,28.7,41.6,54.5
5/6/2020,26.8,37.2,47.5
5/7/2020,31.9,46.4,60.8
5/8/2020,27.9,40.7,53.5
5/9/2020,27.4,33.8,40.2
5/10/2020,27,37.1,47.2
5/11/2020,30.9,35.5,40.1
5/12/2020,19.4,33.7,47.9
5/13/2020,23,37,51
5/14/2020,38.8,47.3,55.9
5/15/2020,44.3,49.6,54.8
5/16/2020,39.5,55.4,71.2
5/17/2020,40.2,50.6,61.1
5/18/2020,46.5,51,55.6
5/19/2020,46.6,50.7,54.9
5/20/2020,45.7,55.6,65.4
5/21/2020,36.3,55.9,75.4
5/22/2020,45.6,59.6,73.7
5/23/2020,48.2,62.7,77.3
5/24/2020,55.3,66.1,77
5/25/2020,55,68.2,81.4
5/26/2020,60.1,73,86
5/27/2020,62.4,76,89.5
5/28/2020,65.8,77.4,88.9
5/29/2020,59.8,69,78.3
5/30/2020,50.8,60.6,70.3
5/31/2020,33.9,48.5,63.2
6/1/2020,36.4,51.1,65.9
6/2/2020,41.9,58.4,74.8
6/3/2020,56.5,73.5,90.4
6/4/2020,51.9,67.8,83.7
6/5/2020,51.9,65.3,78.8
6/6/2020,52.2,65.7,79.2
6/7/2020,44.3,58.8,73.2
6/8/2020,44.6,56,67.5
6/9/2020,53,67,81.1
6/10/2020,64,75.6,87.3
6/11/2020,52.3,69,85.7
6/12/2020,44.3,58.5,72.7
6/13/2020,39.5,52.6,65.7
6/14/2020,37.1,50.3,63.5
6/15/2020,37.1,52,66.9
6/16/2020,43.1,56.7,70.3
6/17/2020,45.1,62.4,79.6
6/18/2020,48.6,65.5,82.5
6/19/2020,50.9,67.6,84.4
6/20/2020,55.8,71.4,87
6/21/2020,64.2,76.6,89
6/22/2020,55.6,69.3,83.1
6/23/2020,62.3,73.1,83.9
6/24/2020,54.7,64.9,75.2
6/25/2020,52.5,62.3,72.2
6/26/2020,52.4,66.1,79.7
6/27/2020,64.6,73.9,83.2
6/28/2020,55,70.4,85.9
6/29/2020,53.4,68.6,83.8
6/30/2020,53.6,70,86.3
7/1/2020,55,70.9,86.8
7/2/2020,58.9,72.6,86.3
7/3/2020,62.6,78.3,94
7/4/2020,63.2,77.7,92.2
7/5/2020,56.2,72.4,88.6
7/6/2020,58.2,75.1,91.9
7/7/2020,65.6,79.3,93
7/8/2020,63.9,77.9,91.9
7/9/2020,64.5,77.7,90.9
7/10/2020,66.4,80.5,94.5
7/11/2020,62.3,71.3,80.2
7/12/2020,59.4,71.5,83.6
7/13/2020,58.5,67.8,77
7/14/2020,52.7,66.4,80.1
7/15/2020,61.6,71.7,81.7
7/16/2020,64.6,75.1,85.6
7/17/2020,58,69.2,80.3
7/18/2020,59.5,73.8,88.1
7/19/2020,67,78.1,89.2
7/20/2020,63.2,74.3,85.4
7/21/2020,52.9,64.3,75.7
7/22/2020,57.1,65.6,74
7/23/2020,57.7,67,76.3
7/24/2020,52.6,64.9,77.1
7/25/2020,53.1,66.8,80.4
7/26/2020,64.7,76.1,87.5
7/27/2020,73.7,82,90.2
7/28/2020,57.6,71.4,85.2
7/29/2020,60,71.6,83.3
7/30/2020,57.2,68.9,80.5
7/31/2020,54.9,67.2,79.6
8/1/2020,52.9,67,81.1
8/2/2020,62.1,72,81.9
8/3/2020,59.8,67.4,75
8/4/2020,54.9,59.3,63.7
8/5/2020,46.7,57.1,67.5
8/6/2020,47.6,59.8,72
8/7/2020,51.2,65.2,79.2
8/8/2020,52.1,66.6,81.1
8/9/2020,60.6,70.9,81.1
8/10/2020,65,76,87
8/11/2020,62.4,75.1,87.7
8/12/2020,52.4,66.7,81
8/13/2020,57.9,72.5,87
8/14/2020,57.5,70,82.6
8/15/2020,58.6,71.1,83.6
8/16/2020,61.8,72,82.1
8/17/2020,54.5,67.2,79.8
8/18/2020,52.4,65.4,78.4
8/19/2020,49.3,60.9,72.6
8/20/2020,53.1,63.5,74
8/21/2020,58.7,71.5,84.2
8/22/2020,58.3,70.4,82.5
8/23/2020,60.4,72.6,84.7
8/24/2020,57.9,71.4,85
8/25/2020,62.6,74.8,87
8/26/2020,56.3,70,83.7
8/27/2020,60.5,68.7,76.8
8/28/2020,56.2,69.4,82.6
8/29/2020,57.5,64,70.5
8/30/2020,55.9,65,74
8/31/2020,48.4,59.3,70.2
9/1/2020,49.6,62.3,75.1
9/2/2020,58.7,66.9,75.1
9/3/2020,47.5,62.5,77.5
9/4/2020,51.2,66.1,80.9
9/5/2020,42.4,56.3,70.2
9/6/2020,41.6,56,70.4
9/7/2020,43.2,57.5,71.8
9/8/2020,49,59.6,70.1
9/9/2020,48.4,51.4,54.4
9/10/2020,48.6,52.2,55.9
9/11/2020,40.3,48.2,56.1
9/12/2020,41.2,52.7,64.2
9/13/2020,52.4,59.3,66.2
9/14/2020,42.2,55.2,68.2
9/15/2020,40.4,52.7,64.9
9/16/2020,47.5,59.4,71.3
9/17/2020,38.2,57.4,76.5
9/18/2020,35.7,49,62.4
9/19/2020,29.5,43.3,57
9/20/2020,31.4,46.2,61.1
9/21/2020,35.9,51,66
9/22/2020,44.5,57,69.6
9/23/2020,44.4,60.5,76.5
9/24/2020,39.9,60.1,80.3
9/25/2020,51,61.6,72.2
9/26/2020,54.7,66.6,78.6
9/27/2020,59.6,69.3,79.1
9/28/2020,53.4,64.2,75.1
9/29/2020,45.8,50.4,55.1
9/30/2020,43.9,53.2,62.6
10/1/2020,41.9,51,60.1
10/2/2020,36.2,47.6,59
10/3/2020,35.6,44.7,53.7
10/4/2020,39.2,45.7,52.2
10/5/2020,30.8,40.1,49.3
10/6/2020,32.5,45.2,57.8
10/7/2020,46.6,57.9,69.3
10/8/2020,33,47.2,61.4
10/9/2020,31.8,47.3,62.9
10/10/2020,36.1,53.8,71.5
10/11/2020,35.7,50.9,66.2
10/12/2020,35,44.6,54.3
10/13/2020,36.6,49.8,63
10/14/2020,35.7,50.2,64.7
10/15/2020,40.4,47.4,54.3
10/16/2020,26.2,38.7,51.2
10/17/2020,28.4,38.9,49.3
10/18/2020,32.6,42.7,52.8
10/19/2020,27.8,39,50.2
10/20/2020,30.5,39.7,48.9
10/21/2020,35.8,41.3,46.9
10/22/2020,39.1,46.3,53.4
10/23/2020,42,46.8,51.7
10/24/2020,28.8,43.7,58.7
10/25/2020,31.3,37.5,43.7
10/26/2020,33.4,39.3,45.2
10/27/2020,31.9,36.4,41
10/28/2020,33.6,38.5,43.4
10/29/2020,36.1,43.8,51.5
10/30/2020,28.9,34.8,40.6
10/31/2020,16.5,27.8,39
11/1/2020,25.4,35.9,46.5
11/2/2020,29.7,35.4,41.2
11/3/2020,27.6,38.6,49.6
11/4/2020,34.5,45.8,57.2
11/5/2020,46.5,58.7,71
11/6/2020,36.8,50.1,63.4
11/7/2020,42.6,57,71.4
11/8/2020,38.8,54.9,71
11/9/2020,38.5,55.3,72
11/10/2020,43.7,59.2,74.7
11/11/2020,39,55.7,72.4
11/12/2020,24.3,33.1,41.9
11/13/2020,27.6,39.4,51.2
11/14/2020,21.7,31.7,41.7
11/15/2020,24.8,34.9,44.9
11/16/2020,32.7,41.8,50.9
11/17/2020,27.9,31.7,35.6
11/18/2020,19,26,33.1
11/19/2020,18.8,29.4,40.1
11/20/2020,35.2,47.2,59.1
11/21/2020,33.9,46.6,59.4
11/22/2020,21.6,31.6,41.7
11/23/2020,23.4,30.5,37.6
11/24/2020,17.1,27.9,38.8
11/25/2020,19,26.7,34.4
11/26/2020,31.9,36.1,40.3
11/27/2020,32.3,37.6,43
11/28/2020,26.2,33.6,41
11/29/2020,26,37.1,48.3
11/30/2020,26.2,37.1,47.9
12/1/2020,24.7,28,31.4
12/2/2020,25.4,30.2,35
12/3/2020,27.7,36.4,45
12/4/2020,32.5,35,37.4
12/5/2020,25.3,31.7,38.1
12/6/2020,24.4,27.3,30.2
12/7/2020,26,28.3,30.6
12/8/2020,15.4,25.5,35.6
12/9/2020,24.1,30.2,36.2
12/10/2020,21.7,30.8,39.9
12/11/2020,22,32.6,43.2
12/12/2020,27.5,35,42.5
12/13/2020,23.5,28,32.5
12/14/2020,24.5,26.8,29.1
12/15/2020,10.8,20.6,30.4
12/16/2020,10.9,18.4,25.9
12/17/2020,22.7,25.4,28
12/18/2020,22.3,24.8,27.2
12/19/2020,23.3,27.1,30.9
12/20/2020,28.8,30.6,32.3
12/21/2020,29.3,31.8,34.2
12/22/2020,28,31.6,35.2
12/23/2020,26.4,30.2,34.1
12/24/2020,26.7,36.6,46.6
12/25/2020,13.5,20.1,26.6
12/26/2020,18.4,21.5,24.6
12/27/2020,23.1,25.2,27.2
12/28/2020,24.9,27.5,30.1
12/29/2020,7.4,19.3,31.2
12/30/2020,8.5,18.6,28.7
12/31/2020,25.2,29.5,33.8
1/1/2021,1.1,15.7,30.3
1/2/2021,4.7,17.3,30
1/3/2021,18.6,25.9,33.5
1/4/2021,24.9,28.5,32.2
1/5/2021,27.6,30.3,32.9
1/6/2021,29,32,34.9
1/7/2021,26.7,32.2,37.7
1/8/2021,12.8,24,35.3
1/9/2021,15.2,23.4,31.7
1/10/2021,16.3,26.4,36.6
1/11/2021,26.7,29.2,31.7
1/12/2021,25.9,27.8,29.8
1/13/2021,26.7,28.8,31
1/14/2021,25.2,31.6,38.1
1/15/2021,28.2,32.7,37.2
1/16/2021,29.4,32.9,36.5
1/17/2021,28.8,30.8,32.8
1/18/2021,21.6,27,32.6
1/19/2021,20.7,26,31.4
1/20/2021,16.4,21.3,26.2
1/21/2021,17.8,25.6,33.6
1/22/2021,18.7,28.8,39
1/23/2021,17.2,18.9,20.7
1/24/2021,12.5,19.4,26.4
1/25/2021,16.3,21.7,26.9
1/26/2021,18.7,25.6,32.6
1/27/2021,8.7,17.5,26.4
1/28/2021,9.4,16.9,24.3
1/29/2021,16.2,18.6,21
1/30/2021,-1.1,13.1,27.3
1/31/2021,1.5,15.7,29.9
2/1/2021,20.1,25.5,31.3
2/2/2021,15.5,21.9,28.3
2/3/2021,12.3,23.3,34.3
2/4/2021,14.8,27,39.4
2/5/2021,18.2,27.8,37.7
2/6/2021,8.7,15.9,23.4
2/7/2021,1.9,10.5,19.2
2/8/2021,-1.8,5.8,13.5
2/9/2021,1.3,9.3,17.6
2/10/2021,-6.6,5.6,18.2
2/11/2021,-7.9,5.3,18.5
2/12/2021,-2.7,9.5,22.2
2/13/2021,6.6,13.4,21
2/14/2021,-2.8,8.8,20.3
2/15/2021,-0.8,8.7,18.5
2/16/2021,4.7,11.2,18.1
2/17/2021,-13.2,2.5,18.1
2/18/2021,-5.5,10.6,27.1
2/19/2021,-3.7,12.3,26.1
2/20/2021,1.2,14.9,28.5
2/21/2021,-3.5,13.4,30
2/22/2021,3.4,18,33
2/23/2021,28.5,32.5,37.1
2/24/2021,31.2,38,44.8
2/25/2021,16.3,27.3,38.6
2/26/2021,17.4,25.8,34.7
2/27/2021,20,29.2,38.4
2/28/2021,21,32.9,44.5
3/1/2021,24.2,33.5,42.9
3/2/2021,12.4,19.4,26.6
3/3/2021,13,24.5,36.2
3/4/2021,19.6,33.1,46.8
