PRISM Time Series Data,,,
Location:  Lat: 44.4364   Lon: -85.6987   Elev: 909ft,,,
"Climate variables: tmin,tmean,tmax",,,
3/23/2023,32.7,37.9,43
3/24/2023,19.7,30.1,40.6
3/25/2023,21.6,32.8,44
3/26/2023,18.7,25.5,32.3
3/27/2023,19.5,32.8,46.1
3/28/2023,18.9,29.8,40.6
3/29/2023,22.5,32.3,42.2
3/30/2023,12.2,20.2,28.2
3/31/2023,15.6,28.5,41.4
4/1/2023,35.7,40.7,45.7
4/2/2023,17.6,27.9,38.2
4/3/2023,21.6,32.7,43.8
4/4/2023,35.9,47,58.1
4/5/2023,35.8,42.2,48.7
4/6/2023,30.8,48.7,66.6
4/7/2023,21.9,32.9,43.8
4/8/2023,24.2,34.6,44.9
4/9/2023,29.4,40.8,52.3
4/10/2023,32.6,49,65.4
4/11/2023,47,56.9,66.8
4/12/2023,49.6,61.3,73
4/13/2023,56,67,78.1
4/14/2023,47.5,64.2,80.8
4/15/2023,48.6,65.3,82
4/16/2023,54.4,68.2,82.1
4/17/2023,32.2,46.5,60.9
4/18/2023,27.4,31.3,35.1
4/19/2023,25.4,33.9,42.4
4/20/2023,29.3,36.4,43.4
4/21/2023,37.6,48.7,59.7
4/22/2023,37.4,46.2,55
4/23/2023,31.3,37.2,43.1
4/24/2023,28.3,33.4,38.5
4/25/2023,24.1,34.4,44.6
4/26/2023,26.2,34.5,42.9
4/27/2023,26.3,33.9,41.4
4/28/2023,32.6,46.5,60.4
4/29/2023,39.1,51.4,63.7
4/30/2023,37,47,57
5/1/2023,33.2,39.2,45.2
5/2/2023,31.9,36.3,40.8
5/3/2023,32.5,35.9,39.4
5/4/2023,29,40.2,51.3
5/5/2023,36.1,48.2,60.3
5/6/2023,46.5,55.1,63.6
5/7/2023,50.2,59,67.9
5/8/2023,42.3,51.2,60
5/9/2023,35.9,50,64.1
5/10/2023,37.7,54.6,71.5
5/11/2023,42.1,59.8,77.6
5/12/2023,48.1,64.3,80.6
5/13/2023,54,66,77.9
5/14/2023,47,62.1,77.1
5/15/2023,30.5,45.8,61.2
5/16/2023,39.8,56,72.1
5/17/2023,31.4,50.8,70.1
5/18/2023,35.6,49,62.4
5/19/2023,40.7,53.3,65.9
5/20/2023,43,56.4,69.8
5/21/2023,37.9,52.1,66.4
5/22/2023,42.4,58.4,74.4
5/23/2023,45.5,60.5,75.5
5/24/2023,47.4,63.4,79.3
5/25/2023,36.6,52.2,67.7
5/26/2023,31,49,67
5/27/2023,34.9,54.6,74.3
5/28/2023,41.6,59.8,77.9
5/29/2023,42.4,63,83.6
5/30/2023,48.8,66.6,84.3
5/31/2023,55.5,70.8,86.1
6/1/2023,58,73.6,89.2
6/2/2023,56.7,72.7,88.6
6/3/2023,55.1,71.1,87
6/4/2023,52.6,69.1,85.7
6/5/2023,51.3,66.5,81.7
6/6/2023,51.5,66.3,81
6/7/2023,42.8,56.5,70.1
6/8/2023,42.7,56.3,69.9
6/9/2023,41.5,56,70.4
6/10/2023,49.6,62.6,75.6
6/11/2023,52.2,65.1,78
6/12/2023,47,50.7,54.4
6/13/2023,42.9,51.6,60.3
6/14/2023,47.1,53.5,59.9
6/15/2023,47.9,59.9,71.8
6/16/2023,49.3,53,56.8
6/17/2023,41.5,56.5,71.6
6/18/2023,45.6,61.7,77.7
6/19/2023,51.4,66.6,81.7
6/20/2023,52.9,68.2,83.5
6/21/2023,60.5,72.8,85.1
6/22/2023,56.7,72,87.2
6/23/2023,57.6,70.9,84.3
6/24/2023,54.9,68.2,81.5
6/25/2023,60.2,74.4,88.6
6/26/2023,61.4,71.2,80.9
6/27/2023,55.5,64.4,73.4
6/28/2023,46.4,57.5,68.7
6/29/2023,55.9,66.9,77.9
6/30/2023,61.2,70.7,80.2
7/1/2023,59,73.2,87.4
7/2/2023,57.3,71.3,85.4
7/3/2023,56.7,70.2,83.6
7/4/2023,55.1,70,85
7/5/2023,62.7,76.9,91.1
7/6/2023,63.8,76.7,89.5
7/7/2023,49.7,62.8,75.9
7/8/2023,56.2,66.2,76.3
7/9/2023,50.7,60.8,70.9
7/10/2023,55.1,66.5,77.9
7/11/2023,61.2,74.2,87.3
7/12/2023,48.6,61.3,73.9
7/13/2023,51.2,61.4,71.5
7/14/2023,53.6,64.7,75.8
7/15/2023,60,71.5,82.9
7/16/2023,58.9,70.3,81.7
7/17/2023,55.3,66,76.8
7/18/2023,50.1,61.8,73.5
7/19/2023,53.2,65,76.7
7/20/2023,59.8,70.2,80.5
7/21/2023,57.6,66.1,74.6
7/22/2023,52.3,66,79.6
7/23/2023,56.2,68.2,80.2
7/24/2023,55.8,65.6,75.4
7/25/2023,57.7,69,80.3
7/26/2023,61.5,73,84.4
7/27/2023,64.2,71.1,77.9
7/28/2023,65,76.3,87.7
7/29/2023,62.3,73.5,84.7
7/30/2023,50.5,64.8,79.2
7/31/2023,50.7,63,75.3
8/1/2023,52.9,65.9,79
8/2/2023,56.4,68.4,80.5
8/3/2023,58.1,69.5,80.9
8/4/2023,57.6,75,92.3
8/5/2023,54.1,66.9,79.8
8/6/2023,50.9,65.6,80.3
8/7/2023,54.3,62.4,70.6
8/8/2023,55.2,67.9,80.6
8/9/2023,55.3,70.4,85.4
8/10/2023,59,72.9,86.8
8/11/2023,47.9,63.7,79.5
8/12/2023,54.9,63,71.1
8/13/2023,54.5,64.9,75.2
8/14/2023,51.1,59.1,67
8/15/2023,57.3,64.7,72
8/16/2023,50.7,63.4,76.1
8/17/2023,58.8,71.5,84.2
8/18/2023,53.1,62.3,71.5
8/19/2023,48.6,59.7,70.8
8/20/2023,56,68.7,81.4
8/21/2023,54.6,71.2,87.7
8/22/2023,56.9,66.6,76.3
8/23/2023,56.6,61.4,66.1
8/24/2023,63.5,66.1,68.7
8/25/2023,63.6,69.3,74.9
8/26/2023,59,69.9,80.9
8/27/2023,43,55.6,68.2
8/28/2023,43.2,57.7,72.1
8/29/2023,47.8,62.1,76.4
8/30/2023,47.5,58.7,69.9
8/31/2023,40,53,65.9
9/1/2023,43.8,58.4,73.1
9/2/2023,52.8,64.9,77.1
9/3/2023,62.2,68.1,74
9/4/2023,67.2,74.4,81.6
9/5/2023,66.4,76.5,86.7
9/6/2023,71.8,80.6,89.4
9/7/2023,58.5,66.2,74
9/8/2023,54.3,57.4,60.5
9/9/2023,39.8,51.9,64
9/10/2023,42.4,55.5,68.6
9/11/2023,45.1,55.6,66.1
9/12/2023,56.3,58.4,60.5
9/13/2023,51.4,55.2,59
9/14/2023,37.9,50.1,62.2
9/15/2023,39.5,53.5,67.4
9/16/2023,42.7,56.9,71.2
9/17/2023,49.5,61.3,73.1
9/18/2023,51.1,57.8,64.5
9/19/2023,35.9,48.6,61.4
9/20/2023,38.3,52.7,67
9/21/2023,52.5,63.8,75.2
9/22/2023,53.3,66.3,79.4
9/23/2023,57.2,68.7,80.2
9/24/2023,46.8,60.6,74.4
9/25/2023,50,61.5,73
9/26/2023,54.3,64.2,74.1
9/27/2023,57,61.8,66.6
9/28/2023,55.5,59.3,63.1
9/29/2023,47.8,59,70.1
9/30/2023,48.1,57.1,66
10/1/2023,51.9,63.7,75.5
10/2/2023,56.6,69.3,82.1
10/3/2023,55.5,69,82.6
10/4/2023,56.3,70.1,83.8
10/5/2023,61.4,70.6,79.9
10/6/2023,45.3,56,66.7
10/7/2023,43.3,51.9,60.4
10/8/2023,36.4,42.8,49.2
10/9/2023,38.2,44.1,50
10/10/2023,39.7,44.9,50.1
10/11/2023,40.5,43.7,46.9
10/12/2023,32.3,43.6,55
10/13/2023,32.6,44.5,56.3
10/14/2023,44.4,46.1,47.7
10/15/2023,43,47.9,52.7
10/16/2023,43.9,47.2,50.4
10/17/2023,38.3,43.1,47.8
10/18/2023,37.5,44.4,51.3
10/19/2023,39.9,50.9,61.8
10/20/2023,48.7,52.4,56
10/21/2023,36.1,42.6,49.1
10/22/2023,36.9,42.7,48.5
10/23/2023,27.6,38.1,48.6
10/24/2023,30.8,43.9,57.1
10/25/2023,51.2,58.8,66.4
10/26/2023,55.9,57.4,58.9
10/27/2023,58.3,60.7,63.1
10/28/2023,39.5,52.1,64.7
10/29/2023,37.4,41.1,44.8
10/30/2023,31.5,36.2,40.9
10/31/2023,30.4,34.5,38.7
11/1/2023,25.8,32.4,39.1
11/2/2023,29.3,34.1,38.9
11/3/2023,31.5,40.3,49
11/4/2023,29.4,40.4,51.4
11/5/2023,25.3,36.6,48
11/6/2023,31,41.3,51.6
11/7/2023,37.4,48.8,60.1
11/8/2023,31.6,35.7,39.9
11/9/2023,34.5,38.7,42.8
11/10/2023,29.1,38.3,47.4
11/11/2023,28.8,35.2,41.6
11/12/2023,31.2,37.1,42.9
11/13/2023,36,44.2,52.4
11/14/2023,25.3,39,52.7
11/15/2023,25.8,40.2,54.5
11/16/2023,30.4,44.2,58
11/17/2023,35.3,50.1,64.8
11/18/2023,23.7,31.9,40.1
11/19/2023,25.4,36.5,47.7
11/20/2023,25.3,34,42.7
11/21/2023,27.1,33.6,40.1
11/22/2023,31.6,34.1,36.6
11/23/2023,29.3,34.7,40.1
11/24/2023,22.1,29.4,36.7
11/25/2023,20.1,24.3,28.4
11/26/2023,22.2,29.3,36.4
11/27/2023,23.5,27.3,31.1
11/28/2023,14.9,19.3,23.8
11/29/2023,17.9,22.3,26.8
11/30/2023,26.1,30.5,34.9
12/1/2023,22,33.3,44.7
12/2/2023,22.1,29.4,36.7
12/3/2023,25.7,31.9,38.1
12/4/2023,25,28.7,32.4
12/5/2023,25.4,29.2,33
12/6/2023,27.3,31.8,36.3
12/7/2023,28.1,32.7,37.2
12/8/2023,28.7,36.7,44.7
12/9/2023,36.8,43.2,49.6
12/10/2023,32.8,42.3,51.8
12/11/2023,27.7,30.7,33.8
12/12/2023,27.7,32,36.3
12/13/2023,23.3,27.4,31.4
12/14/2023,22.5,28.7,34.9
12/15/2023,29.4,38,46.7
12/16/2023,33.3,41.4,49.5
12/17/2023,41.1,45.4,49.7
12/18/2023,30.8,37,43.2
12/19/2023,24,27.6,31.1
12/20/2023,23.8,28.2,32.7
12/21/2023,26.1,32.5,38.9
12/22/2023,29.5,33.9,38.4
12/23/2023,33.5,34.6,35.7
12/24/2023,34.4,39.6,44.7
12/25/2023,39.3,43.9,48.5
12/26/2023,46.7,50.8,54.8
12/27/2023,36.4,42.8,49.3
12/28/2023,35.8,37.8,39.8
12/29/2023,35.5,37.9,40.3
12/30/2023,27.6,33.4,39.2
12/31/2023,29.4,34.1,38.9
1/1/2024,25.5,29.3,33.1
1/2/2024,25,27,29.1
1/3/2024,27.9,31.3,34.8
1/4/2024,22.8,27.6,32.4
1/5/2024,23.3,25.4,27.5
1/6/2024,27,28.4,29.7
1/7/2024,26.9,29.6,32.4
1/8/2024,26.6,30.2,33.8
1/9/2024,30.1,31.5,32.9
1/10/2024,28,30.5,32.9
1/11/2024,27.3,28.8,30.2
1/12/2024,24,28,32.1
1/13/2024,20.2,25.8,31.4
1/14/2024,15.6,18.7,21.8
1/15/2024,8.4,12.1,15.7
1/16/2024,6,9.5,13
1/17/2024,3.9,7,10.1
1/18/2024,11.3,12.8,14.2
1/19/2024,11.5,14.4,17.2
1/20/2024,-5,5.6,16.2
1/21/2024,6.7,14.4,22.2
1/22/2024,14.6,18.8,23.1
1/23/2024,21.7,26,30.4
1/24/2024,28.9,31,33.2
1/25/2024,30.8,33.1,35.5
1/26/2024,31.8,35.6,39.4
1/27/2024,32.9,36.6,40.3
1/28/2024,33.1,35.6,38
1/29/2024,30.3,32.1,33.9
1/30/2024,31.2,34,36.8
1/31/2024,32.6,34.2,35.7
2/1/2024,32.5,34.7,36.9
2/2/2024,28.2,34.8,41.3
2/3/2024,20.7,30.3,39.9
2/4/2024,19.2,30.3,41.5
2/5/2024,19.8,31.7,43.5
2/6/2024,23.5,30.8,38.2
2/7/2024,25.2,31,36.8
2/8/2024,31.5,39.1,46.6
2/9/2024,38.8,48.4,57.9
2/10/2024,33,39,44.9
2/11/2024,27.9,30.4,33
2/12/2024,19.3,25.5,31.8
2/13/2024,19.2,30.3,41.3
2/14/2024,21.3,26,30.7
2/15/2024,23.5,29.8,36.1
2/16/2024,22.4,27.6,32.7
2/17/2024,14.8,20.3,25.8
2/18/2024,14.7,22,29.3
2/19/2024,10.2,21.4,32.5
2/20/2024,10.9,24,37.2
2/21/2024,20.6,34,47.5
2/22/2024,24.7,38.4,52
2/23/2024,24.8,39.2,53.7
2/24/2024,11.4,22.2,33.1
2/25/2024,12,21.4,30.7
2/26/2024,23.4,34.4,45.5
2/27/2024,24.5,40.9,57.3
2/28/2024,18,42.5,67
2/29/2024,12.1,16.2,20.3
3/1/2024,12.2,22.3,32.3
3/2/2024,31.3,40.6,49.9
3/3/2024,34.9,43.5,52.1
3/4/2024,39.7,51.7,63.8
3/5/2024,35.9,52.5,69
3/6/2024,28.5,38.4,48.3
3/7/2024,26.1,38.6,51.1
3/8/2024,27.6,39.1,50.5
3/9/2024,31,37.4,43.8
3/10/2024,26.3,29.1,31.8
3/11/2024,19.5,27.5,35.5
3/12/2024,24.2,40.2,56.2
3/13/2024,30.2,48.8,67.5
3/14/2024,29.9,46.1,62.3
3/15/2024,30.2,41.1,52.1
3/16/2024,29,36.4,43.8
3/17/2024,29.8,40.6,51.5
3/18/2024,22.6,26.4,30.1
3/19/2024,25.9,28.2,30.4
3/20/2024,22.2,30.2,38.3
3/21/2024,15.6,19.5,23.5
3/22/2024,17,23.8,30.7
3/23/2024,15.7,22.7,29.8
3/24/2024,14.9,23.2,31.6
3/25/2024,22.9,30,37.1
3/26/2024,34.6,46.9,59.2
3/27/2024,28.1,39.5,50.9
3/28/2024,27.3,30.4,33.4
3/29/2024,19.8,28.4,36.9
3/30/2024,21.1,32.5,43.8
3/31/2024,26.8,32.9,39
4/1/2024,28,36.8,45.5
4/2/2024,31.7,38.7,45.6
4/3/2024,33.2,37.1,41.1
4/4/2024,31.1,37.2,43.3
4/5/2024,29.4,35.4,41.4
4/6/2024,26.8,36.3,45.7
4/7/2024,27.5,41.4,55.2
4/8/2024,35.1,47,59
4/9/2024,40.7,53.6,66.4
4/10/2024,33.8,48.5,63.1
4/11/2024,39.6,52.6,65.6
4/12/2024,40.8,47.3,53.8
4/13/2024,36.1,42,47.8
4/14/2024,37.5,46.7,55.9
4/15/2024,33,50.5,67.9
4/16/2024,32.1,48,63.9
4/17/2024,37.4,51.8,66.2
4/18/2024,42.4,49.6,56.8
4/19/2024,37.9,46.6,55.2
4/20/2024,34.2,39.9,45.5
4/21/2024,30.2,35.5,40.8
4/22/2024,28.1,39.9,51.7
4/23/2024,35.7,49.1,62.5
4/24/2024,31.3,48.6,65.9
4/25/2024,24.4,35.6,46.7
4/26/2024,29.9,43.1,56.4
4/27/2024,35.6,48.9,62.2
4/28/2024,47,60.9,74.8
4/29/2024,45,48.7,52.5
4/30/2024,46.1,55.2,64.2
5/1/2024,42.6,49.1,55.6
5/2/2024,39.1,54,68.9
5/3/2024,46.6,58.5,70.5
5/4/2024,41,55,69
5/5/2024,46.1,60.5,74.9
5/6/2024,40.6,52.2,63.8
5/7/2024,45.1,57.5,70
5/8/2024,50.6,58.8,67.1
5/9/2024,43.8,53.1,62.4
5/10/2024,36.8,48.9,61.1
5/11/2024,40.9,52,63.1
5/12/2024,33.8,45.3,56.9
5/13/2024,40.1,56.7,73.3
5/14/2024,45.1,57.1,69.2
5/15/2024,39,51.6,64.2
5/16/2024,43.4,56.4,69.4
5/17/2024,51.1,61.9,72.6
5/18/2024,45.3,59.7,74.1
5/19/2024,53.2,67.8,82.4
5/20/2024,51.5,64,76.5
5/21/2024,59.1,69.5,80
5/22/2024,60.7,70.9,81.1
5/23/2024,46.7,56.1,65.5
5/24/2024,46.1,59.9,73.8
5/25/2024,53.2,65.2,77.3
5/26/2024,47.7,57.7,67.7
5/27/2024,56.4,63.1,69.8
5/28/2024,51,54.8,58.6
5/29/2024,47.1,59.2,71.3
5/30/2024,35.9,51.1,66.4
5/31/2024,39.1,54.6,70.1
6/1/2024,47.3,61.2,75.2
6/2/2024,56.7,65.8,74.9
6/3/2024,50.7,62.9,75.1
6/4/2024,59.8,69.1,78.5
6/5/2024,64.7,73.8,82.9
6/6/2024,54.5,62.6,70.6
6/7/2024,53,61.4,69.9
6/8/2024,47.2,56,64.7
6/9/2024,48.9,54.9,60.9
6/10/2024,43.4,53.4,63.3
6/11/2024,36.3,48.3,60.2
6/12/2024,46.7,58.8,70.9
6/13/2024,62.8,72.7,82.7
6/14/2024,53.4,67.6,81.7
6/15/2024,46.4,59.5,72.5
6/16/2024,56.2,65.7,75.2
6/17/2024,64.7,71.7,78.7
6/18/2024,71.8,80.9,90
6/19/2024,74.4,79.3,84.3
6/20/2024,61.3,74.9,88.4
6/21/2024,61.4,68.3,75.1
6/22/2024,65,71.4,77.8
6/23/2024,59.9,67.3,74.7
6/24/2024,52.4,62.9,73.4
6/25/2024,57.3,68.6,79.9
6/26/2024,59.1,69.2,79.3
6/27/2024,46.3,61.6,77
6/28/2024,51,60.1,69.3
6/29/2024,59.2,63.4,67.5
6/30/2024,49.9,64.5,79
7/1/2024,40.3,51,61.7
7/2/2024,51.5,63.4,75.3
7/3/2024,58.7,62.6,66.5
7/4/2024,62.1,69.9,77.8
7/5/2024,60.3,70.3,80.2
7/6/2024,61.4,67.2,73
7/7/2024,56.3,63.7,71
7/8/2024,60.1,69.9,79.8
7/9/2024,61,70.7,80.4
7/10/2024,63.9,72.8,81.6
7/11/2024,58.3,66.6,74.9
7/12/2024,56.1,67.4,78.7
7/13/2024,56,69.2,82.4
7/14/2024,62.6,73.8,84.9
7/15/2024,68.2,75.7,83.2
7/16/2024,66,76.1,86.1
7/17/2024,58.7,67.4,76
7/18/2024,50.6,60.8,70.9
7/19/2024,47.2,59.3,71.3
7/20/2024,56.1,67.1,78.1
7/21/2024,60.6,71.1,81.5
7/22/2024,57.2,68.8,80.4
7/23/2024,53.3,66.6,80
7/24/2024,60.4,66.6,72.9
7/25/2024,50.3,60.4,70.5
7/26/2024,49.6,61.6,73.6
7/27/2024,52.3,65.4,78.6
7/28/2024,56,68.9,81.7
7/29/2024,63.7,73.3,82.9
7/30/2024,65.5,74.6,83.8
7/31/2024,66.2,75,83.8
8/1/2024,64,75.3,86.7
8/2/2024,67.4,75.3,83.1
8/3/2024,61.2,74.7,88.1
8/4/2024,60.7,72.4,84.1
8/5/2024,63.1,74.4,85.6
8/6/2024,53.9,64.9,75.9
8/7/2024,47.8,62.1,76.5
8/8/2024,54.6,67.3,79.9
8/9/2024,54.1,68.2,82.2
8/10/2024,53.7,63.1,72.5
8/11/2024,54.1,59.1,64.2
8/12/2024,47.4,58.9,70.3
8/13/2024,50.7,65.3,79.8
8/14/2024,51,67.2,83.4
8/15/2024,55.2,70.4,85.6
8/16/2024,61.7,72.8,83.9
8/17/2024,63.8,71.6,79.4
8/18/2024,64.9,69.8,74.7
8/19/2024,54,64.3,74.6
8/20/2024,44.9,56.4,67.9
8/21/2024,44.2,55.9,67.5
8/22/2024,44.7,58.8,72.8
8/23/2024,48.8,63.8,78.8
8/24/2024,54.7,66.7,78.8
8/25/2024,54.9,68.7,82.4
8/26/2024,61.3,74.7,88
8/27/2024,69.3,81.5,93.7
8/28/2024,65.2,76,86.8
8/29/2024,58.2,67.2,76.2
8/30/2024,59.6,67.3,75
8/31/2024,55.8,67,78.2
9/1/2024,59.1,69.9,80.7
9/2/2024,42.5,55,67.6
9/3/2024,41.9,56,70.2
9/4/2024,45.7,59.9,74
9/5/2024,51.3,64,76.8
9/6/2024,52,66.2,80.3
9/7/2024,45.8,51.9,57.9
9/8/2024,38.2,47.7,57.2
9/9/2024,42.9,56.2,69.5
9/10/2024,45.9,59.6,73.3
9/11/2024,50.6,64.4,78.2
9/12/2024,51.3,64.5,77.8
9/13/2024,51.6,68.1,84.6
9/14/2024,55.6,69.6,83.7
9/15/2024,57.3,69.7,82.2
9/16/2024,55.9,70.5,85
9/17/2024,52.1,68.7,85.4
9/18/2024,51.8,66.5,81.2
9/19/2024,51.2,65.9,80.6
9/20/2024,53.4,67.9,82.4
9/21/2024,58.4,69.8,81.2
9/22/2024,58.3,70,81.8
9/23/2024,46.3,56.4,66.5
9/24/2024,46.5,57.4,68.3
9/25/2024,51.5,56.9,62.2
9/26/2024,46.4,58.3,70.2
9/27/2024,47.3,62,76.7
9/28/2024,49.9,63.6,77.4
9/29/2024,47.3,62.4,77.5
9/30/2024,48.9,63.9,79
10/1/2024,50.6,63.5,76.4
10/2/2024,36.9,49.4,61.9
10/3/2024,38.5,52,65.5
10/4/2024,44.8,57.3,69.8
10/5/2024,35.7,49.4,63.1
10/6/2024,39.5,54.5,69.5
10/7/2024,40,53.1,66.2
10/8/2024,36.3,48.6,60.9
10/9/2024,30.3,45.3,60.3
10/10/2024,29.5,43.3,57.2
10/11/2024,30.6,46.7,62.8
10/12/2024,35.1,56.3,77.6
10/13/2024,34.7,45.9,57.1
10/14/2024,36.1,45.4,54.8
10/15/2024,32.5,39.1,45.7
10/16/2024,34.3,40.6,46.9
10/17/2024,30.5,41.8,53.1
10/18/2024,30.4,45.7,60.9
10/19/2024,42.3,54,65.7
10/20/2024,42.8,55.4,67.9
10/21/2024,55.7,64.3,72.9
10/22/2024,54.9,65.8,76.7
10/23/2024,53.9,62.9,71.9
10/24/2024,28.6,41.7,54.9
10/25/2024,30.8,45.2,59.5
10/26/2024,35.7,45.1,54.5
10/27/2024,27.8,39.4,51.1
10/28/2024,32.9,44.4,55.9
10/29/2024,38.3,50.7,63.2
10/30/2024,57,66.2,75.4
10/31/2024,58.9,66,73.1
11/1/2024,38.5,51.6,64.7
11/2/2024,25.8,34.9,44
11/3/2024,26.6,38.9,51.2
11/4/2024,42.3,49.6,56.9
11/5/2024,56.4,60.4,64.4
11/6/2024,50.6,57.1,63.5
11/7/2024,38.7,44.9,51
11/8/2024,38.7,45.7,52.6
11/9/2024,26.6,39.4,52.2
11/10/2024,30,41.2,52.4
11/11/2024,42.9,46.6,50.3
11/12/2024,28.4,39.6,50.9
11/13/2024,26.3,36.3,46.3
11/14/2024,30.6,38.4,46.3
11/15/2024,41.1,42.4,43.8
11/16/2024,40.6,44.2,47.8
11/17/2024,41.6,44.4,47.2
11/18/2024,31,41.5,52
11/19/2024,30.5,42.8,55.1
11/20/2024,45.7,50.3,54.9
11/21/2024,33.1,39.9,46.7
11/22/2024,29.1,36.4,43.8
11/23/2024,38.3,41.2,44.1
11/24/2024,32,36.7,41.4
11/25/2024,31.9,36.7,41.6
11/26/2024,33.4,37.3,41.2
11/27/2024,25.7,29.6,33.5
11/28/2024,25.9,30.8,35.7
11/29/2024,24.4,27.9,31.4
11/30/2024,22.8,24.8,26.8
12/1/2024,21.8,23.5,25.3
12/2/2024,24.4,27.2,29.9
12/3/2024,23.2,27.8,32.4
12/4/2024,23.8,27.1,30.5
12/5/2024,19.7,25.3,31
12/6/2024,18.9,22.9,27
12/7/2024,19.2,23.6,28
12/8/2024,25.4,35.4,45.3
12/9/2024,35.7,39.1,42.4
12/10/2024,33.6,38.3,43
12/11/2024,26.1,31.2,36.3
12/12/2024,10.5,19.7,28.9
12/13/2024,10.4,13,15.6
12/14/2024,2.3,10.7,19.2
12/15/2024,9.7,20.7,31.7
12/16/2024,31.3,36,40.6
12/17/2024,34.4,38.8,43.1
12/18/2024,31.3,32.9,34.6
12/19/2024,20.2,26,31.9
12/20/2024,19,22,25.1
12/21/2024,18.1,22.8,27.5
12/22/2024,2.1,10.2,18.3
12/23/2024,4.1,16.5,28.9
12/24/2024,27.7,30.1,32.5
12/25/2024,27.4,29.2,31.1
12/26/2024,22.5,27.3,32
12/27/2024,28.3,34.1,39.9
12/28/2024,37.1,41.9,46.6
12/29/2024,33.6,39.8,45.9
12/30/2024,33.7,36.1,38.5
12/31/2024,26.1,32.8,39.5
1/1/2025,30.3,32.8,35.2
1/2/2025,22.3,27,31.7
1/3/2025,20.1,21.8,23.5
1/4/2025,14.6,18.7,22.8
1/5/2025,13.1,15.5,18
1/6/2025,15.7,19,22.2
1/7/2025,13,18.5,24
1/8/2025,17.8,21.4,25.1
1/9/2025,9,13.8,18.7
1/10/2025,11,18.2,25.5
1/11/2025,23,25.4,27.7
1/12/2025,21.1,26.2,31.2
1/13/2025,19.4,25.5,31.7
1/14/2025,9.1,14.4,19.6
1/15/2025,9.5,15.5,21.6
1/16/2025,15.4,20.3,25.2
1/17/2025,14.4,24.2,34
1/18/2025,21.2,30.9,40.7
1/19/2025,8.5,16,23.4
1/20/2025,-3.2,4.1,11.3
1/21/2025,-3,1.2,5.4
1/22/2025,-4.9,0.6,6
1/23/2025,5.6,12.7,19.7
1/24/2025,12.5,16.6,20.8
1/25/2025,5.6,13.6,21.5
1/26/2025,20.4,26.9,33.5
1/27/2025,20,24.6,29.2
1/28/2025,9.2,21.4,33.7
1/29/2025,8,23.3,38.6
1/30/2025,8.4,17,25.6
1/31/2025,15.8,31.6,47.4
2/1/2025,15.5,26.8,38.2
2/2/2025,12.1,17.5,22.8
2/3/2025,19.2,25.7,32.2
2/4/2025,16.4,23.8,31.1
2/5/2025,8.8,13.4,17.9
2/6/2025,8.2,16.4,24.5
2/7/2025,10.4,22.2,34
2/8/2025,12.3,16.3,20.3
2/9/2025,15.9,19.9,23.8
2/10/2025,9,15,20.9
2/11/2025,10.9,17.3,23.7
2/12/2025,-4.3,6.8,18
2/13/2025,0.9,10.3,19.7
2/14/2025,5.8,14.4,23
2/15/2025,3.4,13.3,23.1
2/16/2025,18.2,21.4,24.7
2/17/2025,9,15.7,22.4
2/18/2025,4,7.6,11.1
2/19/2025,6.3,9.8,13.3
2/20/2025,11.5,15.2,18.8
2/21/2025,12,17.9,23.7
2/22/2025,19.6,25.4,31.2
2/23/2025,20,24,28
2/24/2025,23.2,30.6,38.1
2/25/2025,31.3,40.8,50.3
2/26/2025,21.4,32.7,43.9
2/27/2025,24.9,36.2,47.4
2/28/2025,23,29.9,36.8
3/1/2025,13,28.7,44.5
3/2/2025,11.8,15,18.1
3/3/2025,15,21.6,28.2
3/4/2025,16.7,30.5,44.3
3/5/2025,36.3,40.5,44.7
3/6/2025,20.6,34.7,48.7
3/7/2025,18.8,25.7,32.5
3/8/2025,15.6,27.2,38.9
3/9/2025,16.8,26.2,35.5
3/10/2025,24.8,38.2,51.6
3/11/2025,29.1,44.9,60.6
3/12/2025,25.9,30.3,34.7
3/13/2025,27.7,37.3,46.9
3/14/2025,25.7,41.3,56.9
3/15/2025,44,58.3,72.6
3/16/2025,33.5,50.5,67.5
3/17/2025,9.5,21.5,33.4
3/18/2025,11.2,27.3,43.5
3/19/2025,38.5,47.8,57.1
3/20/2025,30.4,40,49.6
3/21/2025,23.9,28.2,32.6
3/22/2025,21.9,35.8,49.8
3/23/2025,15.8,19.9,24
3/24/2025,19.9,31.7,43.5
3/25/2025,27.5,30.1,32.8
3/26/2025,22,26.9,31.9
3/27/2025,22,30.4,38.7
3/28/2025,29.3,40.6,51.9
3/29/2025,35.2,44.4,53.5
3/30/2025,32.6,34.8,37.1
3/31/2025,27.6,33.4,39.3
4/1/2025,16.3,24.1,31.8
4/2/2025,19.8,30.1,40.4
4/3/2025,30.8,41,51.3
4/4/2025,25.1,34.2,43.2
4/5/2025,28.8,41,53.2
4/6/2025,22.3,36.3,50.4
4/7/2025,24.1,34.5,44.9
4/8/2025,21.9,26.8,31.7
4/9/2025,17.8,25.6,33.3
4/10/2025,29.6,36.8,43.9
4/11/2025,23.2,34,44.9
4/12/2025,23.1,36.3,49.6
4/13/2025,29,43.7,58.4
4/14/2025,45.7,53.6,61.5
4/15/2025,31.7,46.2,60.7
4/16/2025,31.4,35.6,39.7
4/17/2025,23.7,34.5,45.3
